state size: 2
action size: 2
0 episode | score: 25.00 | loss: 0.00000 | epsilon: 1.00
4130 episode | score: 18.75 | loss: 0.01744 | epsilon: 0.59
4140 episode | score: 19.42 | loss: 0.02648 | epsilon: 0.59
4150 episode | score: 18.81 | loss: 6.32912 | epsilon: 0.59
4160 episode | score: 18.74 | loss: 9.47457 | epsilon: 0.59
4170 episode | score: 18.58 | loss: 6.33925 | epsilon: 0.59
4180 episode | score: 18.79 | loss: 12.59313 | epsilon: 0.59
4190 episode | score: 18.85 | loss: 3.17055 | epsilon: 0.59
4200 episode | score: 18.89 | loss: 6.31616 | epsilon: 0.59
4210 episode | score: 18.76 | loss: 3.15701 | epsilon: 0.59
4220 episode | score: 18.77 | loss: 6.30771 | epsilon: 0.59
4230 episode | score: 18.15 | loss: 12.61885 | epsilon: 0.58
4240 episode | score: 18.26 | loss: 18.91722 | epsilon: 0.58
4250 episode | score: 18.11 | loss: 9.49470 | epsilon: 0.58
4260 episode | score: 18.27 | loss: 9.48866 | epsilon: 0.58
4270 episode | score: 17.99 | loss: 3.16198 | epsilon: 0.58
4280 episode | score: 17.69 | loss: 9.48206 | epsilon: 0.58
4290 episode | score: 17.69 | loss: 3.14982 | epsilon: 0.58
4300 episode | score: 17.68 | loss: 3.17341 | epsilon: 0.58
4310 episode | score: 17.44 | loss: 15.76905 | epsilon: 0.58
4320 episode | score: 17.61 | loss: 15.80083 | epsilon: 0.58
4330 episode | score: 17.41 | loss: 3.16453 | epsilon: 0.58
4340 episode | score: 17.66 | loss: 0.01953 | epsilon: 0.57
4350 episode | score: 17.98 | loss: 6.33544 | epsilon: 0.57
4360 episode | score: 17.87 | loss: 12.61350 | epsilon: 0.57
4370 episode | score: 17.67 | loss: 3.16408 | epsilon: 0.57
4380 episode | score: 17.66 | loss: 12.58425 | epsilon: 0.57
4390 episode | score: 17.75 | loss: 3.17356 | epsilon: 0.57
4400 episode | score: 17.70 | loss: 0.01183 | epsilon: 0.57
4410 episode | score: 17.62 | loss: 9.47534 | epsilon: 0.57
4420 episode | score: 17.71 | loss: 3.18925 | epsilon: 0.57
4430 episode | score: 17.91 | loss: 6.32149 | epsilon: 0.57
4440 episode | score: 18.26 | loss: 9.49606 | epsilon: 0.57
4450 episode | score: 17.97 | loss: 3.16006 | epsilon: 0.56
4460 episode | score: 17.84 | loss: 18.90503 | epsilon: 0.56
4470 episode | score: 17.68 | loss: 3.19471 | epsilon: 0.56
4480 episode | score: 17.47 | loss: 9.48561 | epsilon: 0.56
4490 episode | score: 17.68 | loss: 12.60621 | epsilon: 0.56
4500 episode | score: 17.66 | loss: 3.18060 | epsilon: 0.56
4510 episode | score: 17.44 | loss: 6.30637 | epsilon: 0.56
4520 episode | score: 17.59 | loss: 0.02941 | epsilon: 0.56
4530 episode | score: 17.46 | loss: 3.16771 | epsilon: 0.56
4540 episode | score: 17.35 | loss: 6.31010 | epsilon: 0.56
4550 episode | score: 17.28 | loss: 3.16331 | epsilon: 0.56
4560 episode | score: 17.43 | loss: 6.32954 | epsilon: 0.55
4570 episode | score: 17.31 | loss: 6.30980 | epsilon: 0.55
4580 episode | score: 17.17 | loss: 9.45872 | epsilon: 0.55
4590 episode | score: 17.27 | loss: 9.45749 | epsilon: 0.55
4600 episode | score: 17.16 | loss: 15.79503 | epsilon: 0.55
4610 episode | score: 16.83 | loss: 3.16510 | epsilon: 0.55
4620 episode | score: 16.72 | loss: 3.17150 | epsilon: 0.55
4630 episode | score: 16.78 | loss: 6.33328 | epsilon: 0.55
4640 episode | score: 16.59 | loss: 0.02315 | epsilon: 0.55
4650 episode | score: 16.36 | loss: 3.16823 | epsilon: 0.55
4660 episode | score: 16.37 | loss: 0.02490 | epsilon: 0.55
4670 episode | score: 16.43 | loss: 6.30503 | epsilon: 0.55
4680 episode | score: 16.47 | loss: 0.01367 | epsilon: 0.54
4690 episode | score: 16.91 | loss: 9.47468 | epsilon: 0.54
4700 episode | score: 16.94 | loss: 9.46569 | epsilon: 0.54
4710 episode | score: 17.08 | loss: 6.32372 | epsilon: 0.54
4720 episode | score: 16.74 | loss: 12.60103 | epsilon: 0.54
4730 episode | score: 17.17 | loss: 9.45937 | epsilon: 0.54
4740 episode | score: 17.34 | loss: 3.17319 | epsilon: 0.54
4750 episode | score: 17.34 | loss: 0.00863 | epsilon: 0.54
4760 episode | score: 17.30 | loss: 9.47840 | epsilon: 0.54
4770 episode | score: 17.24 | loss: 9.48261 | epsilon: 0.54
4780 episode | score: 17.34 | loss: 9.46947 | epsilon: 0.53
4790 episode | score: 17.49 | loss: 6.33365 | epsilon: 0.53
4800 episode | score: 17.83 | loss: 6.31304 | epsilon: 0.53
4810 episode | score: 18.05 | loss: 9.48768 | epsilon: 0.53
4820 episode | score: 17.86 | loss: 9.48053 | epsilon: 0.53
4830 episode | score: 17.35 | loss: 3.17070 | epsilon: 0.53
4840 episode | score: 17.71 | loss: 9.46805 | epsilon: 0.53
4850 episode | score: 17.39 | loss: 9.48652 | epsilon: 0.53
4860 episode | score: 17.15 | loss: 3.16574 | epsilon: 0.53
4870 episode | score: 17.14 | loss: 3.16508 | epsilon: 0.53
4880 episode | score: 17.05 | loss: 3.18140 | epsilon: 0.53
4890 episode | score: 17.37 | loss: 12.60851 | epsilon: 0.52
4900 episode | score: 17.53 | loss: 3.17010 | epsilon: 0.52
4910 episode | score: 17.49 | loss: 0.01982 | epsilon: 0.52
4920 episode | score: 17.53 | loss: 0.02874 | epsilon: 0.52
4930 episode | score: 17.77 | loss: 3.17791 | epsilon: 0.52
4940 episode | score: 17.76 | loss: 6.32866 | epsilon: 0.52
4950 episode | score: 17.32 | loss: 6.33079 | epsilon: 0.52
4960 episode | score: 17.44 | loss: 18.91791 | epsilon: 0.52
4970 episode | score: 17.36 | loss: 6.32882 | epsilon: 0.52
4980 episode | score: 17.06 | loss: 6.33601 | epsilon: 0.52
4990 episode | score: 16.79 | loss: 6.33529 | epsilon: 0.52
