state size: 2
action size: 2
0 episode | score: 24.00 | loss: 0.00000 | epsilon: 1.00
4130 episode | score: 21.64 | loss: 4.76922 | epsilon: 0.01
4140 episode | score: 21.67 | loss: 3.67773 | epsilon: 0.01
4150 episode | score: 23.90 | loss: 5.86911 | epsilon: 0.01
4160 episode | score: 25.31 | loss: 4.98188 | epsilon: 0.01
4170 episode | score: 25.32 | loss: 4.38028 | epsilon: 0.01
4180 episode | score: 24.27 | loss: 6.53434 | epsilon: 0.01
4190 episode | score: 23.57 | loss: 5.76240 | epsilon: 0.01
4200 episode | score: 23.24 | loss: 6.58375 | epsilon: 0.01
4210 episode | score: 22.19 | loss: 6.72018 | epsilon: 0.01
4220 episode | score: 21.60 | loss: 8.37328 | epsilon: 0.01
4230 episode | score: 20.89 | loss: 6.17395 | epsilon: 0.01
4240 episode | score: 20.04 | loss: 6.55751 | epsilon: 0.01
4250 episode | score: 19.15 | loss: 7.11883 | epsilon: 0.01
4260 episode | score: 18.43 | loss: 4.81835 | epsilon: 0.01
4270 episode | score: 17.85 | loss: 6.29092 | epsilon: 0.01
4280 episode | score: 19.51 | loss: 4.11883 | epsilon: 0.01
4290 episode | score: 18.96 | loss: 4.54739 | epsilon: 0.01
4300 episode | score: 18.81 | loss: 3.10468 | epsilon: 0.01
4310 episode | score: 18.37 | loss: 4.09775 | epsilon: 0.01
4320 episode | score: 17.95 | loss: 2.91167 | epsilon: 0.01
4330 episode | score: 17.39 | loss: 4.32592 | epsilon: 0.01
4340 episode | score: 16.93 | loss: 3.77994 | epsilon: 0.01
4350 episode | score: 16.45 | loss: 3.24326 | epsilon: 0.01
4360 episode | score: 16.15 | loss: 3.81980 | epsilon: 0.01
4370 episode | score: 16.05 | loss: 2.69066 | epsilon: 0.01
4380 episode | score: 15.85 | loss: 3.19825 | epsilon: 0.01
4390 episode | score: 15.51 | loss: 3.79330 | epsilon: 0.01
4400 episode | score: 15.46 | loss: 3.79745 | epsilon: 0.01
4410 episode | score: 15.14 | loss: 2.62997 | epsilon: 0.01
4420 episode | score: 14.89 | loss: 2.22705 | epsilon: 0.01
4430 episode | score: 14.61 | loss: 5.96418 | epsilon: 0.01
4440 episode | score: 14.45 | loss: 3.58071 | epsilon: 0.01
4450 episode | score: 14.54 | loss: 5.89492 | epsilon: 0.01
4460 episode | score: 16.85 | loss: 6.84706 | epsilon: 0.01
4470 episode | score: 20.28 | loss: 4.76307 | epsilon: 0.01
4480 episode | score: 25.26 | loss: 4.96071 | epsilon: 0.01
4490 episode | score: 28.18 | loss: 6.85568 | epsilon: 0.01
4500 episode | score: 29.25 | loss: 5.30538 | epsilon: 0.01
4510 episode | score: 28.42 | loss: 6.19952 | epsilon: 0.01
4520 episode | score: 27.12 | loss: 7.43268 | epsilon: 0.01
4530 episode | score: 25.71 | loss: 10.82655 | epsilon: 0.01
4540 episode | score: 24.37 | loss: 5.05004 | epsilon: 0.01
4550 episode | score: 23.19 | loss: 5.07419 | epsilon: 0.01
4560 episode | score: 22.02 | loss: 6.27886 | epsilon: 0.01
4570 episode | score: 20.90 | loss: 5.72148 | epsilon: 0.01
4580 episode | score: 20.20 | loss: 10.46501 | epsilon: 0.01
4590 episode | score: 19.35 | loss: 5.56438 | epsilon: 0.01
4600 episode | score: 18.65 | loss: 7.56745 | epsilon: 0.01
4610 episode | score: 18.00 | loss: 5.03008 | epsilon: 0.01
4620 episode | score: 18.31 | loss: 6.38946 | epsilon: 0.01
4630 episode | score: 18.45 | loss: 4.57255 | epsilon: 0.01
4640 episode | score: 18.85 | loss: 3.92375 | epsilon: 0.01
4650 episode | score: 18.92 | loss: 3.83365 | epsilon: 0.01
4660 episode | score: 19.25 | loss: 5.62493 | epsilon: 0.01
4670 episode | score: 19.09 | loss: 6.49843 | epsilon: 0.01
4680 episode | score: 18.96 | loss: 5.22566 | epsilon: 0.01
4690 episode | score: 18.92 | loss: 5.48398 | epsilon: 0.01
4700 episode | score: 19.43 | loss: 6.02752 | epsilon: 0.01
4710 episode | score: 20.34 | loss: 4.98197 | epsilon: 0.01
4720 episode | score: 21.57 | loss: 6.36055 | epsilon: 0.01
4730 episode | score: 21.82 | loss: 6.80417 | epsilon: 0.01
4740 episode | score: 21.65 | loss: 6.93349 | epsilon: 0.01
4750 episode | score: 20.98 | loss: 4.60127 | epsilon: 0.01
4760 episode | score: 20.84 | loss: 4.57818 | epsilon: 0.01
4770 episode | score: 20.77 | loss: 5.14717 | epsilon: 0.01
4780 episode | score: 20.65 | loss: 6.35216 | epsilon: 0.01
4790 episode | score: 20.71 | loss: 4.74185 | epsilon: 0.01
4800 episode | score: 20.84 | loss: 6.89079 | epsilon: 0.01
4810 episode | score: 19.98 | loss: 5.66335 | epsilon: 0.01
4820 episode | score: 20.61 | loss: 5.98398 | epsilon: 0.01
4830 episode | score: 20.73 | loss: 6.21737 | epsilon: 0.01
4840 episode | score: 20.61 | loss: 6.02289 | epsilon: 0.01
4850 episode | score: 20.06 | loss: 6.64304 | epsilon: 0.01
4860 episode | score: 19.44 | loss: 6.13867 | epsilon: 0.01
4870 episode | score: 19.33 | loss: 9.26290 | epsilon: 0.01
4880 episode | score: 19.48 | loss: 11.49922 | epsilon: 0.01
4890 episode | score: 20.70 | loss: 6.61747 | epsilon: 0.01
4900 episode | score: 21.75 | loss: 9.07877 | epsilon: 0.01
4910 episode | score: 23.20 | loss: 9.03517 | epsilon: 0.01
4920 episode | score: 24.52 | loss: 7.97279 | epsilon: 0.01
4930 episode | score: 23.84 | loss: 8.64410 | epsilon: 0.01
4940 episode | score: 22.81 | loss: 6.74147 | epsilon: 0.01
4950 episode | score: 24.91 | loss: 6.18497 | epsilon: 0.01
4960 episode | score: 30.75 | loss: 7.42095 | epsilon: 0.01
4970 episode | score: 34.73 | loss: 7.03460 | epsilon: 0.01
4980 episode | score: 35.34 | loss: 6.40243 | epsilon: 0.01
4990 episode | score: 34.32 | loss: 6.50478 | epsilon: 0.01
