state size: 2
action size: 2
0 episode | score: 32.00 | loss: 0.00000 | epsilon: 1.00
4130 episode | score: 19.03 | loss: 3.42435 | epsilon: 0.01
4140 episode | score: 20.36 | loss: 4.41805 | epsilon: 0.01
4150 episode | score: 22.81 | loss: 4.39369 | epsilon: 0.01
4160 episode | score: 23.45 | loss: 4.89056 | epsilon: 0.01
4170 episode | score: 23.73 | loss: 4.88535 | epsilon: 0.01
4180 episode | score: 25.29 | loss: 4.75949 | epsilon: 0.01
4190 episode | score: 26.38 | loss: 4.17049 | epsilon: 0.01
4200 episode | score: 30.67 | loss: 3.68732 | epsilon: 0.01
4210 episode | score: 31.08 | loss: 3.75718 | epsilon: 0.01
4220 episode | score: 31.11 | loss: 4.28976 | epsilon: 0.01
4230 episode | score: 30.53 | loss: 4.60303 | epsilon: 0.01
4240 episode | score: 31.59 | loss: 3.15485 | epsilon: 0.01
4250 episode | score: 31.64 | loss: 5.25883 | epsilon: 0.01
4260 episode | score: 33.19 | loss: 4.76719 | epsilon: 0.01
4270 episode | score: 32.31 | loss: 2.78322 | epsilon: 0.01
4280 episode | score: 32.45 | loss: 4.10239 | epsilon: 0.01
4290 episode | score: 33.79 | loss: 4.82058 | epsilon: 0.01
4300 episode | score: 33.48 | loss: 4.02741 | epsilon: 0.01
4310 episode | score: 33.14 | loss: 3.62958 | epsilon: 0.01
4320 episode | score: 33.14 | loss: 3.26117 | epsilon: 0.01
4330 episode | score: 32.72 | loss: 3.48056 | epsilon: 0.01
4340 episode | score: 32.45 | loss: 3.47164 | epsilon: 0.01
4350 episode | score: 33.71 | loss: 3.23455 | epsilon: 0.01
4360 episode | score: 37.66 | loss: 3.66955 | epsilon: 0.01
4370 episode | score: 42.03 | loss: 3.24291 | epsilon: 0.01
4380 episode | score: 44.18 | loss: 2.44971 | epsilon: 0.01
4390 episode | score: 46.69 | loss: 2.01544 | epsilon: 0.01
4400 episode | score: 49.08 | loss: 2.42571 | epsilon: 0.01
4410 episode | score: 51.46 | loss: 2.25545 | epsilon: 0.01
4420 episode | score: 53.73 | loss: 2.23411 | epsilon: 0.01
4430 episode | score: 53.05 | loss: 2.63604 | epsilon: 0.01
4440 episode | score: 54.43 | loss: 1.52112 | epsilon: 0.01
4450 episode | score: 55.88 | loss: 2.89448 | epsilon: 0.01
4460 episode | score: 56.37 | loss: 1.83309 | epsilon: 0.01
4470 episode | score: 57.37 | loss: 2.13978 | epsilon: 0.01
4480 episode | score: 57.85 | loss: 1.86896 | epsilon: 0.01
4490 episode | score: 59.61 | loss: 2.41144 | epsilon: 0.01
4500 episode | score: 58.53 | loss: 2.07525 | epsilon: 0.01
4510 episode | score: 60.45 | loss: 2.18838 | epsilon: 0.01
4520 episode | score: 58.10 | loss: 2.06146 | epsilon: 0.01
4530 episode | score: 58.56 | loss: 2.46311 | epsilon: 0.01
4540 episode | score: 55.94 | loss: 3.15267 | epsilon: 0.01
4550 episode | score: 55.25 | loss: 2.18509 | epsilon: 0.01
4560 episode | score: 54.42 | loss: 3.42827 | epsilon: 0.01
4570 episode | score: 50.88 | loss: 3.45274 | epsilon: 0.01
4580 episode | score: 47.12 | loss: 2.87876 | epsilon: 0.01
4590 episode | score: 43.66 | loss: 3.69503 | epsilon: 0.01
4600 episode | score: 40.89 | loss: 3.14631 | epsilon: 0.01
4610 episode | score: 38.18 | loss: 3.53002 | epsilon: 0.01
4620 episode | score: 36.01 | loss: 4.01671 | epsilon: 0.01
4630 episode | score: 35.16 | loss: 2.92377 | epsilon: 0.01
4640 episode | score: 33.36 | loss: 3.57036 | epsilon: 0.01
4650 episode | score: 33.17 | loss: 5.59767 | epsilon: 0.01
4660 episode | score: 33.82 | loss: 3.73457 | epsilon: 0.01
4670 episode | score: 36.37 | loss: 3.78659 | epsilon: 0.01
4680 episode | score: 40.59 | loss: 3.17726 | epsilon: 0.01
4690 episode | score: 42.66 | loss: 3.71897 | epsilon: 0.01
4700 episode | score: 44.63 | loss: 2.04677 | epsilon: 0.01
4710 episode | score: 48.85 | loss: 2.52860 | epsilon: 0.01
4720 episode | score: 52.77 | loss: 2.02185 | epsilon: 0.01
4730 episode | score: 53.51 | loss: 1.54198 | epsilon: 0.01
4740 episode | score: 56.80 | loss: 1.84752 | epsilon: 0.01
4750 episode | score: 59.01 | loss: 1.01055 | epsilon: 0.01
4760 episode | score: 65.43 | loss: 1.05866 | epsilon: 0.01
4770 episode | score: 69.71 | loss: 2.08981 | epsilon: 0.01
4780 episode | score: 70.69 | loss: 2.24116 | epsilon: 0.01
4790 episode | score: 76.76 | loss: 1.30524 | epsilon: 0.01
4800 episode | score: 82.10 | loss: 0.50028 | epsilon: 0.01
4810 episode | score: 79.98 | loss: 1.32146 | epsilon: 0.01
4820 episode | score: 82.08 | loss: 1.64732 | epsilon: 0.01
4830 episode | score: 80.24 | loss: 0.57398 | epsilon: 0.01
4840 episode | score: 75.24 | loss: 0.83732 | epsilon: 0.01
4850 episode | score: 73.39 | loss: 0.89775 | epsilon: 0.01
4860 episode | score: 78.27 | loss: 0.62857 | epsilon: 0.01
4870 episode | score: 77.72 | loss: 0.73221 | epsilon: 0.01
4880 episode | score: 73.30 | loss: 1.92078 | epsilon: 0.01
4890 episode | score: 71.72 | loss: 2.72166 | epsilon: 0.01
4900 episode | score: 79.24 | loss: 2.27898 | epsilon: 0.01
4910 episode | score: 85.05 | loss: 1.14570 | epsilon: 0.01
4920 episode | score: 88.84 | loss: 1.51441 | epsilon: 0.01
4930 episode | score: 84.80 | loss: 0.66606 | epsilon: 0.01
4940 episode | score: 79.15 | loss: 0.50913 | epsilon: 0.01
4950 episode | score: 74.32 | loss: 0.50706 | epsilon: 0.01
4960 episode | score: 71.65 | loss: 0.86904 | epsilon: 0.01
4970 episode | score: 69.11 | loss: 0.37455 | epsilon: 0.01
4980 episode | score: 64.09 | loss: 1.44466 | epsilon: 0.01
4990 episode | score: 59.96 | loss: 1.17596 | epsilon: 0.01
