state size: 2
action size: 2
0 episode | score: 14.00 | loss: 0.00000 | epsilon: 1.00
3030 episode | score: 19.49 | loss: 6.31482 | epsilon: 0.69
3040 episode | score: 19.64 | loss: 12.60715 | epsilon: 0.69
3050 episode | score: 19.66 | loss: 3.15893 | epsilon: 0.69
3060 episode | score: 19.05 | loss: 3.16156 | epsilon: 0.69
3070 episode | score: 19.01 | loss: 9.45358 | epsilon: 0.69
3080 episode | score: 18.78 | loss: 9.44626 | epsilon: 0.69
3090 episode | score: 18.58 | loss: 3.15255 | epsilon: 0.69
3100 episode | score: 18.56 | loss: 9.46198 | epsilon: 0.68
3110 episode | score: 18.09 | loss: 9.45904 | epsilon: 0.68
3120 episode | score: 18.33 | loss: 6.30598 | epsilon: 0.68
3130 episode | score: 18.43 | loss: 6.31574 | epsilon: 0.68
3140 episode | score: 18.11 | loss: 18.90830 | epsilon: 0.68
3150 episode | score: 18.69 | loss: 18.91508 | epsilon: 0.68
3160 episode | score: 18.91 | loss: 12.60357 | epsilon: 0.68
3170 episode | score: 18.82 | loss: 3.16118 | epsilon: 0.68
3180 episode | score: 18.69 | loss: 12.61240 | epsilon: 0.68
3190 episode | score: 18.73 | loss: 3.16479 | epsilon: 0.68
3200 episode | score: 18.92 | loss: 0.01082 | epsilon: 0.68
3210 episode | score: 18.87 | loss: 6.31058 | epsilon: 0.67
3220 episode | score: 19.03 | loss: 6.31030 | epsilon: 0.67
3230 episode | score: 19.05 | loss: 6.30168 | epsilon: 0.67
3240 episode | score: 18.87 | loss: 12.62529 | epsilon: 0.67
3250 episode | score: 19.06 | loss: 12.61304 | epsilon: 0.67
3260 episode | score: 19.01 | loss: 9.47606 | epsilon: 0.67
3270 episode | score: 19.19 | loss: 9.46914 | epsilon: 0.67
3280 episode | score: 19.29 | loss: 3.16622 | epsilon: 0.67
3290 episode | score: 19.12 | loss: 18.92110 | epsilon: 0.67
3300 episode | score: 19.05 | loss: 12.61402 | epsilon: 0.66
3310 episode | score: 18.72 | loss: 6.31510 | epsilon: 0.66
3320 episode | score: 19.21 | loss: 0.01856 | epsilon: 0.66
3330 episode | score: 18.98 | loss: 3.17301 | epsilon: 0.66
3340 episode | score: 18.87 | loss: 12.63202 | epsilon: 0.66
3350 episode | score: 18.93 | loss: 9.46811 | epsilon: 0.66
3360 episode | score: 18.38 | loss: 6.31917 | epsilon: 0.66
3370 episode | score: 18.62 | loss: 6.32878 | epsilon: 0.66
3380 episode | score: 18.53 | loss: 9.48244 | epsilon: 0.66
3390 episode | score: 18.89 | loss: 3.17348 | epsilon: 0.66
3400 episode | score: 18.74 | loss: 3.16525 | epsilon: 0.66
3410 episode | score: 18.53 | loss: 0.01069 | epsilon: 0.65
3420 episode | score: 18.20 | loss: 6.31406 | epsilon: 0.65
3430 episode | score: 17.72 | loss: 15.78305 | epsilon: 0.65
3440 episode | score: 17.39 | loss: 6.32488 | epsilon: 0.65
3450 episode | score: 17.96 | loss: 9.47459 | epsilon: 0.65
3460 episode | score: 17.84 | loss: 6.30997 | epsilon: 0.65
3470 episode | score: 17.79 | loss: 9.47439 | epsilon: 0.65
3480 episode | score: 18.70 | loss: 3.16401 | epsilon: 0.65
3490 episode | score: 18.36 | loss: 9.45209 | epsilon: 0.65
3500 episode | score: 18.27 | loss: 6.31162 | epsilon: 0.65
3510 episode | score: 18.44 | loss: 6.32988 | epsilon: 0.64
3520 episode | score: 18.56 | loss: 9.46161 | epsilon: 0.64
3530 episode | score: 18.41 | loss: 0.01829 | epsilon: 0.64
3540 episode | score: 18.02 | loss: 3.16251 | epsilon: 0.64
3550 episode | score: 17.81 | loss: 9.48106 | epsilon: 0.64
3560 episode | score: 17.83 | loss: 6.30895 | epsilon: 0.64
3570 episode | score: 17.68 | loss: 6.32419 | epsilon: 0.64
3580 episode | score: 17.16 | loss: 6.31703 | epsilon: 0.64
3590 episode | score: 17.96 | loss: 6.31408 | epsilon: 0.64
3600 episode | score: 17.57 | loss: 6.33888 | epsilon: 0.64
3610 episode | score: 17.52 | loss: 0.02537 | epsilon: 0.64
3620 episode | score: 17.36 | loss: 6.31928 | epsilon: 0.63
3630 episode | score: 17.59 | loss: 9.50723 | epsilon: 0.63
3640 episode | score: 17.52 | loss: 9.49338 | epsilon: 0.63
3650 episode | score: 17.84 | loss: 12.64358 | epsilon: 0.63
3660 episode | score: 17.64 | loss: 6.31921 | epsilon: 0.63
3670 episode | score: 17.66 | loss: 9.46614 | epsilon: 0.63
3680 episode | score: 17.21 | loss: 9.46036 | epsilon: 0.63
3690 episode | score: 17.07 | loss: 3.16597 | epsilon: 0.63
3700 episode | score: 17.24 | loss: 9.47738 | epsilon: 0.63
3710 episode | score: 17.23 | loss: 15.79976 | epsilon: 0.63
3720 episode | score: 17.17 | loss: 0.01190 | epsilon: 0.63
3730 episode | score: 17.00 | loss: 9.49596 | epsilon: 0.62
3740 episode | score: 17.25 | loss: 3.15599 | epsilon: 0.62
3750 episode | score: 17.18 | loss: 0.01904 | epsilon: 0.62
3760 episode | score: 16.83 | loss: 6.30787 | epsilon: 0.62
3770 episode | score: 16.55 | loss: 9.48501 | epsilon: 0.62
3780 episode | score: 16.93 | loss: 12.63984 | epsilon: 0.62
3790 episode | score: 16.93 | loss: 12.62528 | epsilon: 0.62
3800 episode | score: 17.15 | loss: 3.17575 | epsilon: 0.62
3810 episode | score: 17.35 | loss: 3.18398 | epsilon: 0.62
3820 episode | score: 17.45 | loss: 3.16740 | epsilon: 0.62
3830 episode | score: 17.41 | loss: 6.31864 | epsilon: 0.62
3840 episode | score: 17.48 | loss: 0.01395 | epsilon: 0.61
3850 episode | score: 18.10 | loss: 3.15728 | epsilon: 0.61
3860 episode | score: 18.21 | loss: 6.31677 | epsilon: 0.61
3870 episode | score: 18.03 | loss: 15.76811 | epsilon: 0.61
3880 episode | score: 17.81 | loss: 9.46160 | epsilon: 0.61
3890 episode | score: 17.85 | loss: 3.15757 | epsilon: 0.61
3900 episode | score: 17.72 | loss: 3.17785 | epsilon: 0.61
3910 episode | score: 18.32 | loss: 6.34020 | epsilon: 0.61
3920 episode | score: 18.23 | loss: 6.32108 | epsilon: 0.61
3930 episode | score: 18.46 | loss: 0.01169 | epsilon: 0.61
3940 episode | score: 18.76 | loss: 0.01292 | epsilon: 0.60
3950 episode | score: 18.28 | loss: 0.01768 | epsilon: 0.60
3960 episode | score: 18.24 | loss: 6.33608 | epsilon: 0.60
3970 episode | score: 18.32 | loss: 3.19466 | epsilon: 0.60
3980 episode | score: 18.18 | loss: 3.17474 | epsilon: 0.60
3990 episode | score: 18.13 | loss: 6.32590 | epsilon: 0.60
4000 episode | score: 18.24 | loss: 12.62029 | epsilon: 0.60
4010 episode | score: 17.99 | loss: 3.16183 | epsilon: 0.60
4020 episode | score: 18.11 | loss: 3.16923 | epsilon: 0.60
4030 episode | score: 18.45 | loss: 0.02153 | epsilon: 0.60
4040 episode | score: 18.26 | loss: 12.62541 | epsilon: 0.60
4050 episode | score: 18.14 | loss: 3.16045 | epsilon: 0.59
4060 episode | score: 17.92 | loss: 0.02693 | epsilon: 0.59
4070 episode | score: 17.81 | loss: 6.32259 | epsilon: 0.59
4080 episode | score: 17.94 | loss: 0.02039 | epsilon: 0.59
4090 episode | score: 17.90 | loss: 3.16280 | epsilon: 0.59
4100 episode | score: 17.72 | loss: 9.47928 | epsilon: 0.59
4110 episode | score: 17.57 | loss: 12.60447 | epsilon: 0.59
4120 episode | score: 17.40 | loss: 6.33174 | epsilon: 0.59
