state size: 2
action size: 2
0 episode | score: 21.00 | loss: 0.00000 | epsilon: 1.00
4130 episode | score: 16.46 | loss: 3.80108 | epsilon: 0.01
4140 episode | score: 16.42 | loss: 5.00285 | epsilon: 0.01
4150 episode | score: 15.81 | loss: 1.60470 | epsilon: 0.01
4160 episode | score: 15.18 | loss: 4.54753 | epsilon: 0.01
4170 episode | score: 14.66 | loss: 3.38707 | epsilon: 0.01
4180 episode | score: 14.33 | loss: 2.86823 | epsilon: 0.01
4190 episode | score: 13.96 | loss: 3.27965 | epsilon: 0.01
4200 episode | score: 13.44 | loss: 6.32444 | epsilon: 0.01
4210 episode | score: 13.13 | loss: 7.85530 | epsilon: 0.01
4220 episode | score: 13.60 | loss: 7.71556 | epsilon: 0.01
4230 episode | score: 13.40 | loss: 8.20314 | epsilon: 0.01
4240 episode | score: 13.91 | loss: 0.95849 | epsilon: 0.01
4250 episode | score: 13.88 | loss: 8.55000 | epsilon: 0.01
4260 episode | score: 13.95 | loss: 3.74746 | epsilon: 0.01
4270 episode | score: 13.61 | loss: 9.64572 | epsilon: 0.01
4280 episode | score: 14.63 | loss: 4.42514 | epsilon: 0.01
4290 episode | score: 14.96 | loss: 6.65158 | epsilon: 0.01
4300 episode | score: 14.47 | loss: 4.77864 | epsilon: 0.01
4310 episode | score: 14.14 | loss: 4.92499 | epsilon: 0.01
4320 episode | score: 13.82 | loss: 7.58319 | epsilon: 0.01
4330 episode | score: 13.53 | loss: 6.55989 | epsilon: 0.01
4340 episode | score: 13.27 | loss: 6.31598 | epsilon: 0.01
4350 episode | score: 12.89 | loss: 7.07195 | epsilon: 0.01
4360 episode | score: 12.64 | loss: 11.24029 | epsilon: 0.01
4370 episode | score: 12.29 | loss: 8.43339 | epsilon: 0.01
4380 episode | score: 11.98 | loss: 9.08022 | epsilon: 0.01
4390 episode | score: 11.71 | loss: 9.21856 | epsilon: 0.01
4400 episode | score: 11.38 | loss: 13.00905 | epsilon: 0.01
4410 episode | score: 11.13 | loss: 6.91477 | epsilon: 0.01
4420 episode | score: 10.97 | loss: 9.24840 | epsilon: 0.01
4430 episode | score: 10.79 | loss: 5.93028 | epsilon: 0.01
4440 episode | score: 10.67 | loss: 11.75588 | epsilon: 0.01
4450 episode | score: 10.62 | loss: 7.53685 | epsilon: 0.01
4460 episode | score: 10.42 | loss: 8.77642 | epsilon: 0.01
4470 episode | score: 10.38 | loss: 12.00876 | epsilon: 0.01
4480 episode | score: 10.28 | loss: 12.04044 | epsilon: 0.01
4490 episode | score: 10.33 | loss: 10.63362 | epsilon: 0.01
4500 episode | score: 10.17 | loss: 12.11068 | epsilon: 0.01
4510 episode | score: 10.04 | loss: 9.83064 | epsilon: 0.01
4520 episode | score: 9.96 | loss: 12.98160 | epsilon: 0.01
4530 episode | score: 9.78 | loss: 9.32460 | epsilon: 0.01
4540 episode | score: 9.67 | loss: 11.56910 | epsilon: 0.01
4550 episode | score: 9.70 | loss: 13.24871 | epsilon: 0.01
4560 episode | score: 9.53 | loss: 10.25375 | epsilon: 0.01
4570 episode | score: 9.51 | loss: 11.35277 | epsilon: 0.01
4580 episode | score: 9.49 | loss: 10.24683 | epsilon: 0.01
4590 episode | score: 9.61 | loss: 15.10229 | epsilon: 0.01
4600 episode | score: 9.56 | loss: 10.60676 | epsilon: 0.01
4610 episode | score: 9.63 | loss: 12.66099 | epsilon: 0.01
4620 episode | score: 10.00 | loss: 9.28884 | epsilon: 0.01
4630 episode | score: 9.89 | loss: 7.29501 | epsilon: 0.01
4640 episode | score: 10.42 | loss: 8.61101 | epsilon: 0.01
4650 episode | score: 10.34 | loss: 7.17378 | epsilon: 0.01
4660 episode | score: 10.53 | loss: 8.58301 | epsilon: 0.01
4670 episode | score: 10.51 | loss: 5.47748 | epsilon: 0.01
4680 episode | score: 10.47 | loss: 6.90692 | epsilon: 0.01
4690 episode | score: 10.29 | loss: 9.03390 | epsilon: 0.01
4700 episode | score: 10.20 | loss: 5.70795 | epsilon: 0.01
4710 episode | score: 10.72 | loss: 9.54066 | epsilon: 0.01
4720 episode | score: 10.60 | loss: 12.63967 | epsilon: 0.01
4730 episode | score: 10.43 | loss: 4.03638 | epsilon: 0.01
4740 episode | score: 10.49 | loss: 6.36343 | epsilon: 0.01
4750 episode | score: 10.51 | loss: 7.95718 | epsilon: 0.01
4760 episode | score: 10.43 | loss: 7.94708 | epsilon: 0.01
4770 episode | score: 10.52 | loss: 4.00741 | epsilon: 0.01
4780 episode | score: 10.51 | loss: 9.49057 | epsilon: 0.01
4790 episode | score: 10.81 | loss: 7.92099 | epsilon: 0.01
4800 episode | score: 10.74 | loss: 3.20152 | epsilon: 0.01
4810 episode | score: 10.62 | loss: 5.55500 | epsilon: 0.01
4820 episode | score: 11.10 | loss: 4.79100 | epsilon: 0.01
4830 episode | score: 11.42 | loss: 7.12332 | epsilon: 0.01
4840 episode | score: 11.13 | loss: 4.76933 | epsilon: 0.01
4850 episode | score: 12.03 | loss: 7.91687 | epsilon: 0.01
4860 episode | score: 11.75 | loss: 4.77076 | epsilon: 0.01
4870 episode | score: 11.48 | loss: 7.90673 | epsilon: 0.01
4880 episode | score: 11.24 | loss: 8.69827 | epsilon: 0.01
4890 episode | score: 11.08 | loss: 7.91009 | epsilon: 0.01
4900 episode | score: 10.85 | loss: 6.32833 | epsilon: 0.01
4910 episode | score: 10.73 | loss: 7.97584 | epsilon: 0.01
4920 episode | score: 10.65 | loss: 7.13840 | epsilon: 0.01
4930 episode | score: 10.61 | loss: 7.24520 | epsilon: 0.01
4940 episode | score: 10.45 | loss: 11.09426 | epsilon: 0.01
4950 episode | score: 10.63 | loss: 8.69860 | epsilon: 0.01
4960 episode | score: 10.46 | loss: 9.52120 | epsilon: 0.01
4970 episode | score: 10.31 | loss: 8.69969 | epsilon: 0.01
4980 episode | score: 10.18 | loss: 7.11379 | epsilon: 0.01
4990 episode | score: 10.52 | loss: 11.04724 | epsilon: 0.01
