state size: 2
action size: 2
0 episode | score: 12.00 | loss: 0.00000 | epsilon: 1.00
4130 episode | score: 18.22 | loss: 9.45041 | epsilon: 0.60
4140 episode | score: 18.00 | loss: 6.27937 | epsilon: 0.59
4150 episode | score: 18.02 | loss: 3.13330 | epsilon: 0.59
4160 episode | score: 18.12 | loss: 9.44101 | epsilon: 0.59
4170 episode | score: 18.00 | loss: 3.15860 | epsilon: 0.59
4180 episode | score: 17.90 | loss: 0.04330 | epsilon: 0.59
4190 episode | score: 17.59 | loss: 6.28074 | epsilon: 0.59
4200 episode | score: 17.62 | loss: 0.00667 | epsilon: 0.59
4210 episode | score: 17.35 | loss: 9.41941 | epsilon: 0.59
4220 episode | score: 17.33 | loss: 6.32348 | epsilon: 0.59
4230 episode | score: 17.36 | loss: 9.45855 | epsilon: 0.59
4240 episode | score: 17.45 | loss: 6.31920 | epsilon: 0.59
4250 episode | score: 17.27 | loss: 9.46808 | epsilon: 0.58
4260 episode | score: 17.40 | loss: 9.42758 | epsilon: 0.58
4270 episode | score: 17.46 | loss: 3.15204 | epsilon: 0.58
4280 episode | score: 17.46 | loss: 3.16777 | epsilon: 0.58
4290 episode | score: 17.20 | loss: 9.45311 | epsilon: 0.58
4300 episode | score: 17.29 | loss: 9.45423 | epsilon: 0.58
4310 episode | score: 17.06 | loss: 0.04037 | epsilon: 0.58
4320 episode | score: 16.91 | loss: 9.45295 | epsilon: 0.58
4330 episode | score: 16.86 | loss: 3.17634 | epsilon: 0.58
4340 episode | score: 16.92 | loss: 9.42155 | epsilon: 0.58
4350 episode | score: 16.77 | loss: 0.04506 | epsilon: 0.58
4360 episode | score: 16.63 | loss: 6.28463 | epsilon: 0.58
4370 episode | score: 16.26 | loss: 15.68432 | epsilon: 0.57
4380 episode | score: 16.29 | loss: 6.27580 | epsilon: 0.57
4390 episode | score: 16.26 | loss: 3.14732 | epsilon: 0.57
4400 episode | score: 16.47 | loss: 9.45470 | epsilon: 0.57
4410 episode | score: 16.21 | loss: 9.45443 | epsilon: 0.57
4420 episode | score: 16.32 | loss: 9.44736 | epsilon: 0.57
4430 episode | score: 16.08 | loss: 6.30130 | epsilon: 0.57
4440 episode | score: 16.32 | loss: 3.16750 | epsilon: 0.57
4450 episode | score: 16.27 | loss: 9.42299 | epsilon: 0.57
4460 episode | score: 16.78 | loss: 3.15283 | epsilon: 0.57
4470 episode | score: 16.65 | loss: 3.16422 | epsilon: 0.57
4480 episode | score: 16.56 | loss: 9.38934 | epsilon: 0.56
4490 episode | score: 16.26 | loss: 6.30510 | epsilon: 0.56
4500 episode | score: 16.21 | loss: 6.33517 | epsilon: 0.56
4510 episode | score: 16.22 | loss: 0.03217 | epsilon: 0.56
4520 episode | score: 16.49 | loss: 6.29221 | epsilon: 0.56
4530 episode | score: 16.51 | loss: 6.30983 | epsilon: 0.56
4540 episode | score: 16.46 | loss: 0.00365 | epsilon: 0.56
4550 episode | score: 16.59 | loss: 12.56870 | epsilon: 0.56
4560 episode | score: 16.45 | loss: 3.17506 | epsilon: 0.56
4570 episode | score: 16.32 | loss: 12.56979 | epsilon: 0.56
4580 episode | score: 16.20 | loss: 12.57514 | epsilon: 0.56
4590 episode | score: 16.28 | loss: 15.73745 | epsilon: 0.56
4600 episode | score: 15.92 | loss: 3.13253 | epsilon: 0.55
4610 episode | score: 15.83 | loss: 9.38758 | epsilon: 0.55
4620 episode | score: 15.71 | loss: 6.37143 | epsilon: 0.55
4630 episode | score: 16.12 | loss: 6.28935 | epsilon: 0.55
4640 episode | score: 16.12 | loss: 12.58035 | epsilon: 0.55
4650 episode | score: 16.15 | loss: 9.45293 | epsilon: 0.55
4660 episode | score: 15.93 | loss: 0.01045 | epsilon: 0.55
4670 episode | score: 16.17 | loss: 6.32122 | epsilon: 0.55
4680 episode | score: 16.01 | loss: 9.43636 | epsilon: 0.55
4690 episode | score: 15.94 | loss: 3.14640 | epsilon: 0.55
4700 episode | score: 16.16 | loss: 0.01919 | epsilon: 0.55
4710 episode | score: 16.26 | loss: 6.29949 | epsilon: 0.55
4720 episode | score: 16.47 | loss: 3.18097 | epsilon: 0.54
4730 episode | score: 16.54 | loss: 9.45150 | epsilon: 0.54
4740 episode | score: 16.31 | loss: 6.30073 | epsilon: 0.54
4750 episode | score: 16.24 | loss: 15.68826 | epsilon: 0.54
4760 episode | score: 16.00 | loss: 3.14534 | epsilon: 0.54
4770 episode | score: 15.75 | loss: 6.29496 | epsilon: 0.54
4780 episode | score: 15.66 | loss: 9.38666 | epsilon: 0.54
4790 episode | score: 15.80 | loss: 6.27531 | epsilon: 0.54
4800 episode | score: 15.71 | loss: 6.25885 | epsilon: 0.54
4810 episode | score: 16.55 | loss: 6.30329 | epsilon: 0.54
4820 episode | score: 16.85 | loss: 0.01286 | epsilon: 0.54
4830 episode | score: 16.56 | loss: 9.49177 | epsilon: 0.53
4840 episode | score: 17.00 | loss: 3.25162 | epsilon: 0.53
4850 episode | score: 16.81 | loss: 6.36056 | epsilon: 0.53
4860 episode | score: 16.90 | loss: 3.15991 | epsilon: 0.53
4870 episode | score: 16.64 | loss: 6.29473 | epsilon: 0.53
4880 episode | score: 16.65 | loss: 0.05093 | epsilon: 0.53
4890 episode | score: 16.60 | loss: 9.42138 | epsilon: 0.53
4900 episode | score: 16.45 | loss: 6.27262 | epsilon: 0.53
4910 episode | score: 16.36 | loss: 6.28421 | epsilon: 0.53
4920 episode | score: 16.44 | loss: 9.40437 | epsilon: 0.53
4930 episode | score: 16.55 | loss: 9.37615 | epsilon: 0.53
4940 episode | score: 16.76 | loss: 6.26594 | epsilon: 0.53
4950 episode | score: 16.75 | loss: 9.39328 | epsilon: 0.52
4960 episode | score: 16.73 | loss: 0.00478 | epsilon: 0.52
4970 episode | score: 16.78 | loss: 3.18062 | epsilon: 0.52
4980 episode | score: 16.57 | loss: 3.19057 | epsilon: 0.52
4990 episode | score: 16.68 | loss: 3.16503 | epsilon: 0.52
