state size: 2
action size: 2
0 episode | score: 42.00 | loss: 0.00000 | epsilon: 1.00
4130 episode | score: 8.42 | loss: 8.08862 | epsilon: 0.01
4140 episode | score: 8.44 | loss: 11.19263 | epsilon: 0.01
4150 episode | score: 8.60 | loss: 12.77767 | epsilon: 0.01
4160 episode | score: 8.61 | loss: 9.61339 | epsilon: 0.01
4170 episode | score: 8.66 | loss: 8.78759 | epsilon: 0.01
4180 episode | score: 8.63 | loss: 9.59737 | epsilon: 0.01
4190 episode | score: 8.66 | loss: 11.22626 | epsilon: 0.01
4200 episode | score: 8.63 | loss: 8.79422 | epsilon: 0.01
4210 episode | score: 8.76 | loss: 7.25631 | epsilon: 0.01
4220 episode | score: 8.87 | loss: 5.62890 | epsilon: 0.01
4230 episode | score: 8.82 | loss: 8.87474 | epsilon: 0.01
4240 episode | score: 8.83 | loss: 12.82258 | epsilon: 0.01
4250 episode | score: 8.81 | loss: 12.82549 | epsilon: 0.01
4260 episode | score: 8.78 | loss: 12.02019 | epsilon: 0.01
4270 episode | score: 8.77 | loss: 13.64278 | epsilon: 0.01
4280 episode | score: 8.93 | loss: 8.82284 | epsilon: 0.01
4290 episode | score: 8.90 | loss: 8.86403 | epsilon: 0.01
4300 episode | score: 8.83 | loss: 9.78740 | epsilon: 0.01
4310 episode | score: 8.75 | loss: 15.24880 | epsilon: 0.01
4320 episode | score: 8.73 | loss: 13.59393 | epsilon: 0.01
4330 episode | score: 8.68 | loss: 13.73093 | epsilon: 0.01
4340 episode | score: 8.69 | loss: 11.38526 | epsilon: 0.01
4350 episode | score: 8.63 | loss: 12.88845 | epsilon: 0.01
4360 episode | score: 8.63 | loss: 15.29476 | epsilon: 0.01
4370 episode | score: 8.61 | loss: 9.62656 | epsilon: 0.01
4380 episode | score: 8.61 | loss: 11.30112 | epsilon: 0.01
4390 episode | score: 8.59 | loss: 9.64459 | epsilon: 0.01
4400 episode | score: 8.59 | loss: 11.23779 | epsilon: 0.01
4410 episode | score: 8.65 | loss: 9.63661 | epsilon: 0.01
4420 episode | score: 8.57 | loss: 12.04601 | epsilon: 0.01
4430 episode | score: 8.59 | loss: 12.01326 | epsilon: 0.01
4440 episode | score: 8.68 | loss: 10.37475 | epsilon: 0.01
4450 episode | score: 8.69 | loss: 15.99613 | epsilon: 0.01
4460 episode | score: 8.64 | loss: 11.96889 | epsilon: 0.01
4470 episode | score: 8.65 | loss: 12.04646 | epsilon: 0.01
4480 episode | score: 8.63 | loss: 8.90685 | epsilon: 0.01
4490 episode | score: 8.62 | loss: 10.39016 | epsilon: 0.01
4500 episode | score: 8.60 | loss: 11.22810 | epsilon: 0.01
4510 episode | score: 8.56 | loss: 11.23388 | epsilon: 0.01
4520 episode | score: 8.63 | loss: 12.09711 | epsilon: 0.01
4530 episode | score: 8.64 | loss: 6.43348 | epsilon: 0.01
4540 episode | score: 8.72 | loss: 11.20046 | epsilon: 0.01
4550 episode | score: 8.70 | loss: 10.46217 | epsilon: 0.01
4560 episode | score: 8.74 | loss: 10.44539 | epsilon: 0.01
4570 episode | score: 8.74 | loss: 8.07104 | epsilon: 0.01
4580 episode | score: 8.78 | loss: 14.40675 | epsilon: 0.01
4590 episode | score: 8.84 | loss: 8.82934 | epsilon: 0.01
4600 episode | score: 8.92 | loss: 11.25667 | epsilon: 0.01
4610 episode | score: 8.89 | loss: 12.83683 | epsilon: 0.01
4620 episode | score: 8.83 | loss: 8.06613 | epsilon: 0.01
4630 episode | score: 8.78 | loss: 14.43854 | epsilon: 0.01
4640 episode | score: 8.75 | loss: 12.05898 | epsilon: 0.01
4650 episode | score: 8.78 | loss: 10.55615 | epsilon: 0.01
4660 episode | score: 8.78 | loss: 9.73167 | epsilon: 0.01
4670 episode | score: 8.78 | loss: 9.68056 | epsilon: 0.01
4680 episode | score: 9.01 | loss: 11.23431 | epsilon: 0.01
4690 episode | score: 9.05 | loss: 11.26516 | epsilon: 0.01
4700 episode | score: 9.01 | loss: 12.04785 | epsilon: 0.01
4710 episode | score: 9.06 | loss: 12.07072 | epsilon: 0.01
4720 episode | score: 9.03 | loss: 9.62078 | epsilon: 0.01
4730 episode | score: 8.99 | loss: 8.94808 | epsilon: 0.01
4740 episode | score: 8.94 | loss: 14.43412 | epsilon: 0.01
4750 episode | score: 8.92 | loss: 6.44148 | epsilon: 0.01
4760 episode | score: 8.99 | loss: 8.02015 | epsilon: 0.01
4770 episode | score: 8.93 | loss: 6.42963 | epsilon: 0.01
4780 episode | score: 8.96 | loss: 9.68000 | epsilon: 0.01
4790 episode | score: 8.98 | loss: 7.21564 | epsilon: 0.01
4800 episode | score: 8.94 | loss: 10.49922 | epsilon: 0.01
4810 episode | score: 8.86 | loss: 12.90248 | epsilon: 0.01
4820 episode | score: 8.82 | loss: 12.01941 | epsilon: 0.01
4830 episode | score: 8.78 | loss: 7.24218 | epsilon: 0.01
4840 episode | score: 8.78 | loss: 7.23795 | epsilon: 0.01
4850 episode | score: 8.75 | loss: 12.03610 | epsilon: 0.01
4860 episode | score: 8.76 | loss: 11.21964 | epsilon: 0.01
4870 episode | score: 8.69 | loss: 16.00153 | epsilon: 0.01
4880 episode | score: 8.79 | loss: 12.86883 | epsilon: 0.01
4890 episode | score: 8.73 | loss: 14.43297 | epsilon: 0.01
4900 episode | score: 8.71 | loss: 12.91766 | epsilon: 0.01
4910 episode | score: 8.67 | loss: 11.28181 | epsilon: 0.01
4920 episode | score: 8.65 | loss: 12.87584 | epsilon: 0.01
4930 episode | score: 8.64 | loss: 9.59836 | epsilon: 0.01
4940 episode | score: 8.62 | loss: 16.85092 | epsilon: 0.01
4950 episode | score: 8.69 | loss: 12.79394 | epsilon: 0.01
4960 episode | score: 8.70 | loss: 10.47979 | epsilon: 0.01
4970 episode | score: 8.78 | loss: 10.40397 | epsilon: 0.01
4980 episode | score: 8.80 | loss: 15.97149 | epsilon: 0.01
4990 episode | score: 8.76 | loss: 11.32307 | epsilon: 0.01
