state size: 2
action size: 2
0 episode | score: 80.00 | loss: 0.00000 | epsilon: 1.00
4130 episode | score: 10.51 | loss: 4.09170 | epsilon: 0.01
4140 episode | score: 10.43 | loss: 9.11982 | epsilon: 0.01
4150 episode | score: 11.37 | loss: 9.61862 | epsilon: 0.01
4160 episode | score: 11.96 | loss: 7.81750 | epsilon: 0.01
4170 episode | score: 11.93 | loss: 8.45044 | epsilon: 0.01
4180 episode | score: 12.23 | loss: 10.31913 | epsilon: 0.01
4190 episode | score: 12.03 | loss: 8.71062 | epsilon: 0.01
4200 episode | score: 12.57 | loss: 4.69031 | epsilon: 0.01
4210 episode | score: 13.13 | loss: 4.58655 | epsilon: 0.01
4220 episode | score: 13.25 | loss: 5.03465 | epsilon: 0.01
4230 episode | score: 12.86 | loss: 7.02943 | epsilon: 0.01
4240 episode | score: 12.47 | loss: 4.58742 | epsilon: 0.01
4250 episode | score: 12.22 | loss: 7.76449 | epsilon: 0.01
4260 episode | score: 11.88 | loss: 6.75470 | epsilon: 0.01
4270 episode | score: 11.53 | loss: 6.12004 | epsilon: 0.01
4280 episode | score: 11.29 | loss: 9.69510 | epsilon: 0.01
4290 episode | score: 11.23 | loss: 8.39827 | epsilon: 0.01
4300 episode | score: 10.95 | loss: 12.61519 | epsilon: 0.01
4310 episode | score: 11.54 | loss: 7.85043 | epsilon: 0.01
4320 episode | score: 11.31 | loss: 9.69966 | epsilon: 0.01
4330 episode | score: 11.03 | loss: 9.16426 | epsilon: 0.01
4340 episode | score: 10.77 | loss: 7.42776 | epsilon: 0.01
4350 episode | score: 10.72 | loss: 7.27565 | epsilon: 0.01
4360 episode | score: 10.58 | loss: 8.09612 | epsilon: 0.01
4370 episode | score: 10.44 | loss: 8.79421 | epsilon: 0.01
4380 episode | score: 10.39 | loss: 6.73276 | epsilon: 0.01
4390 episode | score: 10.23 | loss: 7.29237 | epsilon: 0.01
4400 episode | score: 10.11 | loss: 7.51050 | epsilon: 0.01
4410 episode | score: 11.44 | loss: 6.57760 | epsilon: 0.01
4420 episode | score: 11.19 | loss: 6.74921 | epsilon: 0.01
4430 episode | score: 10.95 | loss: 12.25375 | epsilon: 0.01
4440 episode | score: 10.77 | loss: 10.99232 | epsilon: 0.01
4450 episode | score: 10.54 | loss: 7.61413 | epsilon: 0.01
4460 episode | score: 10.30 | loss: 9.51781 | epsilon: 0.01
4470 episode | score: 10.13 | loss: 8.66789 | epsilon: 0.01
4480 episode | score: 10.00 | loss: 10.99347 | epsilon: 0.01
4490 episode | score: 10.27 | loss: 10.06713 | epsilon: 0.01
4500 episode | score: 10.97 | loss: 6.87244 | epsilon: 0.01
4510 episode | score: 10.76 | loss: 8.32190 | epsilon: 0.01
4520 episode | score: 11.58 | loss: 8.57725 | epsilon: 0.01
4530 episode | score: 11.46 | loss: 10.97396 | epsilon: 0.01
4540 episode | score: 11.17 | loss: 2.60546 | epsilon: 0.01
4550 episode | score: 11.53 | loss: 7.49481 | epsilon: 0.01
4560 episode | score: 14.48 | loss: 5.07281 | epsilon: 0.01
4570 episode | score: 14.70 | loss: 6.87913 | epsilon: 0.01
4580 episode | score: 14.50 | loss: 6.96823 | epsilon: 0.01
4590 episode | score: 14.55 | loss: 5.19101 | epsilon: 0.01
4600 episode | score: 15.61 | loss: 5.07665 | epsilon: 0.01
4610 episode | score: 15.40 | loss: 5.12398 | epsilon: 0.01
4620 episode | score: 15.78 | loss: 4.76989 | epsilon: 0.01
4630 episode | score: 16.22 | loss: 6.37248 | epsilon: 0.01
4640 episode | score: 15.49 | loss: 4.11378 | epsilon: 0.01
4650 episode | score: 14.81 | loss: 4.78326 | epsilon: 0.01
4660 episode | score: 14.17 | loss: 5.94463 | epsilon: 0.01
4670 episode | score: 13.78 | loss: 8.69666 | epsilon: 0.01
4680 episode | score: 13.26 | loss: 7.62713 | epsilon: 0.01
4690 episode | score: 12.81 | loss: 5.80369 | epsilon: 0.01
4700 episode | score: 12.55 | loss: 7.39634 | epsilon: 0.01
4710 episode | score: 12.35 | loss: 11.66868 | epsilon: 0.01
4720 episode | score: 12.08 | loss: 9.99479 | epsilon: 0.01
4730 episode | score: 11.81 | loss: 6.31393 | epsilon: 0.01
4740 episode | score: 12.02 | loss: 12.33819 | epsilon: 0.01
4750 episode | score: 11.80 | loss: 8.45984 | epsilon: 0.01
4760 episode | score: 11.50 | loss: 13.53698 | epsilon: 0.01
4770 episode | score: 11.63 | loss: 8.63669 | epsilon: 0.01
4780 episode | score: 11.39 | loss: 11.76560 | epsilon: 0.01
4790 episode | score: 12.32 | loss: 10.43779 | epsilon: 0.01
4800 episode | score: 12.24 | loss: 5.14678 | epsilon: 0.01
4810 episode | score: 12.33 | loss: 8.03793 | epsilon: 0.01
4820 episode | score: 11.94 | loss: 8.59772 | epsilon: 0.01
4830 episode | score: 11.76 | loss: 7.72197 | epsilon: 0.01
4840 episode | score: 11.79 | loss: 11.19463 | epsilon: 0.01
4850 episode | score: 12.19 | loss: 7.71834 | epsilon: 0.01
4860 episode | score: 12.23 | loss: 9.27166 | epsilon: 0.01
4870 episode | score: 12.16 | loss: 4.84547 | epsilon: 0.01
4880 episode | score: 13.44 | loss: 7.60666 | epsilon: 0.01
4890 episode | score: 12.99 | loss: 8.23766 | epsilon: 0.01
4900 episode | score: 12.94 | loss: 4.53249 | epsilon: 0.01
4910 episode | score: 14.69 | loss: 6.96715 | epsilon: 0.01
4920 episode | score: 14.25 | loss: 4.96731 | epsilon: 0.01
4930 episode | score: 13.69 | loss: 3.30196 | epsilon: 0.01
4940 episode | score: 13.31 | loss: 6.27075 | epsilon: 0.01
4950 episode | score: 13.16 | loss: 8.19521 | epsilon: 0.01
4960 episode | score: 13.34 | loss: 5.90841 | epsilon: 0.01
4970 episode | score: 13.07 | loss: 7.06822 | epsilon: 0.01
4980 episode | score: 12.79 | loss: 7.68319 | epsilon: 0.01
4990 episode | score: 13.61 | loss: 5.40441 | epsilon: 0.01
