state size: 2
action size: 2
0 episode | score: 12.00 | loss: 0.00000 | epsilon: 1.00
4130 episode | score: 73.01 | loss: 1.41060 | epsilon: 0.01
4140 episode | score: 71.14 | loss: 0.60275 | epsilon: 0.01
4150 episode | score: 71.04 | loss: 0.89633 | epsilon: 0.01
4160 episode | score: 72.73 | loss: 0.81114 | epsilon: 0.01
4170 episode | score: 78.44 | loss: 0.63577 | epsilon: 0.01
4180 episode | score: 83.33 | loss: 1.34794 | epsilon: 0.01
4190 episode | score: 84.67 | loss: 0.90703 | epsilon: 0.01
4200 episode | score: 83.90 | loss: 0.58996 | epsilon: 0.01
4210 episode | score: 80.17 | loss: 0.78309 | epsilon: 0.01
4220 episode | score: 77.96 | loss: 1.95869 | epsilon: 0.01
4230 episode | score: 72.90 | loss: 1.35410 | epsilon: 0.01
4240 episode | score: 72.00 | loss: 1.08140 | epsilon: 0.01
4250 episode | score: 70.22 | loss: 1.02908 | epsilon: 0.01
4260 episode | score: 69.35 | loss: 1.70307 | epsilon: 0.01
4270 episode | score: 65.72 | loss: 1.94097 | epsilon: 0.01
4280 episode | score: 62.28 | loss: 1.26128 | epsilon: 0.01
4290 episode | score: 58.02 | loss: 1.55452 | epsilon: 0.01
4300 episode | score: 54.36 | loss: 2.47223 | epsilon: 0.01
4310 episode | score: 51.74 | loss: 3.56180 | epsilon: 0.01
4320 episode | score: 48.57 | loss: 3.49595 | epsilon: 0.01
4330 episode | score: 46.25 | loss: 4.27404 | epsilon: 0.01
4340 episode | score: 44.56 | loss: 3.17071 | epsilon: 0.01
4350 episode | score: 42.70 | loss: 2.32932 | epsilon: 0.01
4360 episode | score: 46.29 | loss: 2.08320 | epsilon: 0.01
4370 episode | score: 47.00 | loss: 3.98843 | epsilon: 0.01
4380 episode | score: 51.60 | loss: 1.85746 | epsilon: 0.01
4390 episode | score: 59.36 | loss: 1.57017 | epsilon: 0.01
4400 episode | score: 61.27 | loss: 1.96370 | epsilon: 0.01
4410 episode | score: 63.85 | loss: 1.49546 | epsilon: 0.01
4420 episode | score: 66.62 | loss: 1.86639 | epsilon: 0.01
4430 episode | score: 67.65 | loss: 1.48985 | epsilon: 0.01
4440 episode | score: 70.87 | loss: 2.72784 | epsilon: 0.01
4450 episode | score: 70.28 | loss: 1.37881 | epsilon: 0.01
4460 episode | score: 74.51 | loss: 2.32717 | epsilon: 0.01
4470 episode | score: 78.96 | loss: 2.22153 | epsilon: 0.01
4480 episode | score: 76.99 | loss: 0.95306 | epsilon: 0.01
4490 episode | score: 74.52 | loss: 0.66766 | epsilon: 0.01
4500 episode | score: 72.59 | loss: 1.43400 | epsilon: 0.01
4510 episode | score: 69.08 | loss: 2.67035 | epsilon: 0.01
4520 episode | score: 65.76 | loss: 1.25100 | epsilon: 0.01
4530 episode | score: 62.75 | loss: 1.10329 | epsilon: 0.01
4540 episode | score: 59.00 | loss: 1.51672 | epsilon: 0.01
4550 episode | score: 58.69 | loss: 1.94330 | epsilon: 0.01
4560 episode | score: 60.70 | loss: 1.00865 | epsilon: 0.01
4570 episode | score: 59.87 | loss: 0.85994 | epsilon: 0.01
4580 episode | score: 60.03 | loss: 1.54808 | epsilon: 0.01
4590 episode | score: 57.07 | loss: 2.25599 | epsilon: 0.01
4600 episode | score: 54.98 | loss: 2.18383 | epsilon: 0.01
4610 episode | score: 52.87 | loss: 1.93601 | epsilon: 0.01
4620 episode | score: 50.72 | loss: 2.78195 | epsilon: 0.01
4630 episode | score: 48.87 | loss: 1.13309 | epsilon: 0.01
4640 episode | score: 47.30 | loss: 2.51466 | epsilon: 0.01
4650 episode | score: 44.77 | loss: 2.22689 | epsilon: 0.01
4660 episode | score: 43.83 | loss: 2.55921 | epsilon: 0.01
4670 episode | score: 41.19 | loss: 2.83505 | epsilon: 0.01
4680 episode | score: 39.40 | loss: 1.46948 | epsilon: 0.01
4690 episode | score: 37.59 | loss: 2.29725 | epsilon: 0.01
4700 episode | score: 35.95 | loss: 3.02391 | epsilon: 0.01
4710 episode | score: 37.30 | loss: 3.84178 | epsilon: 0.01
4720 episode | score: 38.11 | loss: 3.30649 | epsilon: 0.01
4730 episode | score: 39.53 | loss: 2.89153 | epsilon: 0.01
4740 episode | score: 38.40 | loss: 4.21440 | epsilon: 0.01
4750 episode | score: 39.66 | loss: 3.89669 | epsilon: 0.01
4760 episode | score: 37.30 | loss: 4.11343 | epsilon: 0.01
4770 episode | score: 35.34 | loss: 4.53403 | epsilon: 0.01
4780 episode | score: 33.44 | loss: 3.07260 | epsilon: 0.01
4790 episode | score: 32.97 | loss: 3.20298 | epsilon: 0.01
4800 episode | score: 31.78 | loss: 2.94189 | epsilon: 0.01
4810 episode | score: 30.21 | loss: 4.35928 | epsilon: 0.01
4820 episode | score: 30.59 | loss: 2.60494 | epsilon: 0.01
4830 episode | score: 30.37 | loss: 2.64787 | epsilon: 0.01
4840 episode | score: 29.76 | loss: 2.33840 | epsilon: 0.01
4850 episode | score: 29.63 | loss: 3.17135 | epsilon: 0.01
4860 episode | score: 29.64 | loss: 3.59178 | epsilon: 0.01
4870 episode | score: 30.40 | loss: 3.66536 | epsilon: 0.01
4880 episode | score: 32.29 | loss: 3.81980 | epsilon: 0.01
4890 episode | score: 33.06 | loss: 3.76285 | epsilon: 0.01
4900 episode | score: 31.91 | loss: 3.17084 | epsilon: 0.01
4910 episode | score: 34.19 | loss: 4.82445 | epsilon: 0.01
4920 episode | score: 34.98 | loss: 3.70318 | epsilon: 0.01
4930 episode | score: 33.97 | loss: 3.91103 | epsilon: 0.01
4940 episode | score: 33.28 | loss: 3.50888 | epsilon: 0.01
4950 episode | score: 34.18 | loss: 2.98956 | epsilon: 0.01
4960 episode | score: 35.39 | loss: 2.84774 | epsilon: 0.01
4970 episode | score: 36.64 | loss: 2.49450 | epsilon: 0.01
4980 episode | score: 37.93 | loss: 1.69880 | epsilon: 0.01
4990 episode | score: 38.30 | loss: 2.44068 | epsilon: 0.01
